World rank,Company,Country,Region,Industry-ICB3 sector name,R&D 2020 (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),Op.profits (€million),Op.profits one-year growth (%),Profitability (%),Employees,Employees one-year growth (%),Market cap (€million),Market cap one-year growth (%)
2156,YAGEO,Taiwan,RoW,Electronic & Electrical Equipment,45.013505,103.23,1934.475619,63.8286,2.3269,215.787049,31.5641,11.1548,499.936143,147.1409,25.8435,,,4729.775908,70.3011
2157,ROCKWOOL INTERNATIONAL,Denmark,EU,Construction & Materials,45,-19.6429,2602,-5.6221,1.7294,358,-5.5409,13.7586,338,-9.1398,12.99,11448,-2.0785,3425.355103,79.1383
2158,AXALTA COATING SYSTEMS,US,US,Construction & Materials,44.984136,-21.3675,3045.882368,-16.6124,1.4769,66.905753,-27.0222,2.1966,248.961115,-37.4232,8.1737,13000,-7.1429,4574.474949,-16.6746
2159,JIANGSU KANION PHARMACEUTICAL,China,China,Pharmaceuticals & Biotechnology,44.979385,-16.2362,366.511116,-34.2013,12.2723,23.733843,-61.1636,6.4756,46.102798,-39.6629,12.5788,6452,-13.9504,958.194988,-22.3482
2160,TRUECAR,US,US,Software & Computer Services,44.969467,-18.8572,227.103062,-16.824,19.8013,8.375035,-8.9241,3.6878,-15.089243,-69.5741,-6.6442,435,-38.646,416.328516,21.4951
2161,HEALTH CATALYST,US,US,Software & Computer Services,44.916496,18.2261,153.895455,21.8819,29.1864,6.33608,224.0933,4.1171,-76.159283,71.7323,-49.4877,,,1009.056285,-14.8807
2162,KALEIDO BIOSCIENCES,US,US,Pharmaceuticals & Biotechnology,44.81463,-14.3854,0.794556,, ,3.279278,,412.7183,-64.276788,-8.9845, ,82,-9.8901,182.208809,-19.928
2163,SHENZHEN GONGJIN ELECTRONICS,China,China,Technology Hardware & Equipment,44.81089,-7.2153,1082.928975,12.8457,4.1379,40.178846,-0.0955,3.7102,43.825822,6.5177,4.047,7418,-4.4565,1287.572509,22.786
2164,XUNLEI,China,China,Software & Computer Services,44.762475,-19.4746,151.879319,3.1583,29.4724,11.045561,-7.6514,7.2726,-11.166985,-76.6037,-7.3525,595,-44.3925,198.832424,43.5693
2165,BENEFITFOCUS,US,US,Software & Computer Services,44.727433,-7.5668,218.516145,-9.3156,20.4687,10.663359,-1.2304,4.8799,2.157934,-111.0076,0.9875,1200,-23.0769,271.840377,-60.9418
2166,SANDEN,Japan,Japan,Automobiles & Parts,44.713808,-27.2052,1081.097477,-32.8988,4.136,55.644549,-27.9503,5.147,-296.68705,1009.3208,-27.4431,6246,-4.0406,67.757683,-37.9798
2167,GALERA THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,44.694835,29.5561,,,,0.372423,,,-57.495756,39.1825,,38,18.75,158.364675,
2168,LIGHTSPEED POS,Canada,RoW,Software & Computer Services,44.647569,72.2212,180.692799,83.7977,24.7091,1.461984,-50.2909,0.8091,-102.566274,114.0386,-56.7628,,,2252.837805,21.701
2169,SENSIRION HOLDING,Switzerland,RoW,Chemicals,44.621258,12.554,234.742594,48.3733,19.0086,8.12894,-14.2941,3.4629,47.264274,-2651.0996,20.1345,788,-1.005,706.187049,29.4379
2170,MESOBLAST,Australia,RoW,Pharmaceuticals & Biotechnology,44.603563,-6.2149,25.763197,97.5505,173.129,,,,-60.967358,-14.874,-236.6452,102,22.8916,449.138059,-9.5957
2171,EIRGENIX,Taiwan,RoW,Personal Goods,44.504302,62.2384,30.639572,125.1358,145.2511,1.090441,-90.6515,3.5589,-28.141012,16.479,-91.8453,,,365.721348,149.8392
2172,CARLISLE COMPANIES,US,US,General Industrials,44.413685,-10.3618,3459.540836,-11.7716,1.2838,77.825815,7.4241,2.2496,414.065933,-22.3326,11.9688,12000,-7.6923,5824.488952,-12.8986
2173,EIZO,Japan,Japan,Technology Hardware & Equipment,44.367799,-5.8568,602.095102,0.1111,7.3689,27.633542,-17.9739,4.5896,62.39959,23.176,10.3637,2253,7.388,699.986055,12.6939
2174,ALLEGION,Ireland,EU,Aerospace & Defence,44.332192,-0.5484,2216.528107,-4.6987,2.0001,38.383203,-28.2012,1.7317,319.126588,-30.7025,14.3976,11500,4.5455,7771.184447,6.0814
2175,FLEXION THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,44.271887,-21.8994,69.718891,17.2636,63.5006,8.20553,158.5773,11.7694,-75.803973,-31.7397,-108.728,257,-10.7639,468.437426,14.5367
2176,TASLY PHARMACEUTICAL,China,China,Pharmaceuticals & Biotechnology,44.271678,-46.5485,1670.468202,-28.72,2.6503,50.980606,-44.0578,3.0519,183.936693,-24.1962,11.0111,9284,0.5306,3402.992251,6.1177
2177,SFS GROUP,Switzerland,RoW,Electronic & Electrical Equipment,44.235355,7.6577,1579.794461,-4.2085,2.8001,91.061903,-14.0611,5.7642,205.999793,1.5511,13.0397,58,-99.4513,2955.000457,17.7732
2178,NAGASE,Japan,Japan,Chemicals,44.139748,-8.4787,6528.876611,3.8372,0.6761,69.7051,-25.5689,1.0676,158.008187,25.1744,2.4201,6940,-3.7047,1383.649708,-4.0972
2179,CIG SHANGHAI,China,China,Technology Hardware & Equipment,44.100053,10.3672,336.94423,-7.9115,13.0882,77.572422,207.6095,23.0223,-22.488296,-2723.0282,-6.6742,1422,-8.0207,460.143205,81.0892
2180,THE DESCARTES SYSTEMS,Canada,RoW,Software & Computer Services,44.060005,1.0334,284.136753,7.0208,15.5066,3.063321,-23.2857,1.0781,58.182742,36.6221,20.477,,,4261.751372,69.2457
2181,RAZER,China,China,Media,44.005405,-2.5201,989.78953,47.9748,4.4459,12.064223,42.7717,1.2189,-5.684136,-92.7209,-0.5743,1410,4.059,1434.685955,8.7029
2182,HUBER UND SUHNER,Switzerland,RoW,Electronic & Electrical Equipment,43.972534,12.9156,682.868955,-11.162,6.4394,30.410418,3.9773,4.4533,56.636061,-23.9799,8.2938,4410,-8.5631,1306.682814,10.2524
2183,REPLIMUNE GROUP,US,US,Pharmaceuticals & Biotechnology,43.963028,51.2095,,,,1.949312,,,-65.157728,42.2737,,152,24.5902,886.468534,230.9405
2184,MING YUAN CLOUD,China,China,Software & Computer Services,43.958757,24.3111,212.655215,34.9144,20.6714,5.465414,173.1846,2.5701,34.881158,16.0208,16.4027,3170,,,
2185,SUNPLUS TECHNOLOGY,Taiwan,RoW,Technology Hardware & Equipment,43.956394,9.098,183.354676,16.3599,23.9734,5.570841,40.2317,3.0383,17.27647,158.0674,9.4224,,,209.84241,-9.4891
2186,APPLIED MOLECULAR TRANSPORT,US,US,Pharmaceuticals & Biotechnology,43.954064,121.8128,,,,4.331352,,,-54.341162,135.7087,,80,63.2653,727.629006,
2187,AMYRIS,US,US,Chemicals,43.898649,64.1416,141.094535,13.49,31.1129,10.41562,-2.2859,7.382,-100.58029,1.2569,-71.2857,595,6.0606,547.239841,132.1433
2188,DONGFENG AUTOMOBILE,China,China,Automobiles & Parts,43.871939,-23.1483,1694.635643,3.5548,2.5889,37.080069,-14.2023,2.1881,46.396227,-634.6315,2.7378,4957,-29.0032,1149.773495,-1.7058
2189,CITIZEN,Japan,Japan,Electronic & Electrical Equipment,43.848785,-9.5393,1624.992281,-25.8104,2.6984,72.661904,-45.1665,4.4715,-97.574557,-5.542,-6.0046,13530,-9.9441,833.073721,-31.676
2190,DB HITEK,South Korea,RoW,Chemicals,43.825707,5.8142,701.019388,15.9154,6.2517,121.651738,70.4808,17.3535,179.266009,32.0163,25.5722,,,1182.225095,141.8367
2191,CONCERT PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,43.779669,-8.5412,6.439576,633.7051,679.8533,0.171135,-69.3431,2.6576,-59.202219,-8.0592,-919.3496,71,1.4286,232.664999,19.1263
2192,SHENZHEN TOPBAND,China,China,Electronic & Electrical Equipment,43.779105,20.4363,684.373722,37.1288,6.397,71.554068,40.2824,10.4554,88.18089,94.8617,12.8849,6229,6.2788,727.807452,24.9764
2193,FARASIS ENERGY,China,China,Electronic & Electrical Equipment,43.769271,13.4448,112.712841,-60.8327,38.8326,266.38817,17.664,236.3423,-40.225236,-3308.6445,-35.6882,3670,3.8483,,
2194,CHINA ZHENHUA GROUP SCIENCE & TECHNOLOGY,China,China,Electronic & Electrical Equipment,43.750727,33.3753,473.259975,8.373,9.2445,49.916753,21.2837,10.5474,116.840677,44.7529,24.6885,6937,33.1222,2885.723146,195.058
2195,DIAGEO,UK,RoW,Beverages,43.74547,17.6471,13925.27698,8.3475,0.3141,684.616617,-10.5714,4.9164,4118.63607,75.1628,29.5767,27783,-0.018,64152.51357,-29.2368
2196,KUREHA,Japan,Japan,Chemicals,43.730828,-7.2394,1136.915031,1.5288,3.8464,101.270563,-5.6488,8.9075,139.072054,109.1414,12.2324,4120,-3.5355,743.609468,-20.4028
2197,DUOLINGO,US,US,Software & Computer Services,43.730773,62.4349,,,,,,,,,,,,,
2198,LUMINEX,US,US,Pharmaceuticals & Biotechnology,43.721809,-4.5831,340.148522,24.7306,12.8537,14.595396,10.2222,4.2909,34.588073,-451.3784,10.1685,1325,6.255,1008.420191,33.9989
2199,BLUESTAR ADISSEO,China,China,Chemicals,43.690857,1.5085,1470.977144,6.7613,2.9702,164.365603,6.2783,11.1739,270.744714,43.4807,18.4058,2345,7.1755,5060.14583,48.0431
2200,SUNWARD INTELLIGENT EQUIPMENT,China,China,Industrial Engineering,43.679006,55.1856,1137.811827,25.278,3.8389,63.81093,56.1984,5.6082,132.629735,8.3989,11.6566,5706,15.0171,946.065081,51.8219
2201,BOLLORE,France,EU,Industrial Transportation,43.5,-43.3594,24109.4,-2.9545,0.1804,497.1,-18.0514,2.0619,2146.9,68.5959,8.9048,79207,-5.482,9274.665541,-18.2474
2202,FARADAY TECHNOLOGY,Taiwan,RoW,Technology Hardware & Equipment,43.495616,-2.5046,157.088906,3.5609,27.6885,0.946368,-46.4729,0.6024,6.070153,-48.2394,3.8642,,,308.359311,-23.5915
2203,ROCKCHIP ELECTRONICS,China,China,Electronic & Electrical Equipment,43.492394,16.1249,231.532575,33.1021,18.7846,23.923643,64.5125,10.3327,39.81234,90.8569,17.1951,759,4.4017,407.797963,
2204,WUS PRINTED CIRCUIT KUNSHAN,China,China,Electronic & Electrical Equipment,43.381647,16.6711,898.952751,4.6625,4.8258,46.730185,-14.7625,5.1983,195.311219,9.8102,21.7265,7769,1.9955,4475.485547,-1.54
2205,NINGBO CONSTRUCTION,China,China,Construction & Materials,43.312332,48.8267,2452.565561,7.0711,1.766,27.621249,-13.9836,1.1262,79.058772,-2.1795,3.2235,5548,20.7925,591.565795,30.9973
2206,HENGYI PETROCHEMICAL,China,China,Chemicals,43.309863,-27.6514,10684.05416,8.7121,0.4054,1019.139743,-27.8893,9.5389,584.981043,7.009,5.4753,18154,9.6455,5147.131751,60.3178
2207,NATS,UK,RoW,Industrial Transportation,43.308016,2.0619,900.06306,-7.7458,4.8117,36.527468,,4.0583,-10.061458,-118.0392,-1.1179,4576,-3.1739,,
2208,ZHEIJIANG ZENENG ELECTRIC,China,China,Electricity,43.274854,74.5453,,,,,,,,,,,,,
2209,NOVA MEASURING INSTRUMENTS,Israel,RoW,Electronic & Electrical Equipment,43.203513,19.1134,219.538882,19.78,19.6792,5.250593,-69.7071,2.3916,45.28566,52.6313,20.6276,713,10.3715,1214.327043,92.3624
2210,CROWN HOLDINGS,US,US,General Industrials,43.19129,-3.6364,9432.81475,-0.7715,0.4579,478.36391,35.8796,5.0713,1056.14928,10.3918,11.1965,33000,0,8440.014179,16.0664
2211,TARGACEPT,US,US,Pharmaceuticals & Biotechnology,43.170916,20.7848,17.071153,,252.8881,0.217586,,1.2746,-46.10059,-1.2344,-270.0497,36,71.4286,93.854725,50.2305
2212,NSFOCUS TECHNOLOGIES,China,China,Software & Computer Services,43.033752,12.0077,247.701857,20.1851,17.3732,21.293131,-2.3879,8.5963,46.070749,56.0689,18.5993,3402,15.6749,1925.232458,30.9911
2213,EZAKI GLICO,Japan,Japan,Food Producers,43.030946,34.4142,2705.53929,19.3836,1.5905,85.77093,-32.979,3.1702,141.305386,17.6521,5.2228,5360,-0.0746,2422.917197,-2.3861
2214,METSO OUTOTEC,Finland,EU,Industrial Engineering,43,-10.7884,3466,16.5042,1.2406,88,1.1494,2.5389,245,-28.9855,7.0687,15466,19.9473,5152.063841,443.7703
2215,CJ CHEILJEDANG,South Korea,RoW,Food Producers,42.988866,-31.1349,18160.44964,8.47,0.2367,803.188796,-36.3192,4.4227,1018.326521,51.5905,5.6074,,,4589.264589,78.1182
2216,ACBEL POLYTECH,Taiwan,RoW,Electronic & Electrical Equipment,42.982583,15.7044,599.841907,1.9443,7.1657,84.1547,93.1323,14.0295,11.183133,57.2217,1.8643,,,381.756258,16.7043
2217,KINDRED GROUP,Malta,EU,Travel & Leisure,42.979925,-1.75,1236.028275,23.8168,3.4773,5.686911,-66.6667,0.4601,235.131905,202.8169,19.0232,1564,-6.1224,1539.336604,22.0808
2218,HUBEI XINGFA CHEMICALS,China,China,Chemicals,42.964753,26.96,2223.548769,1.7521,1.9323,114.288355,-15.5543,5.1399,161.086504,20.0544,7.2446,11539,1.8626,1076.005751,8.6312
2219,ZIOPHARM ONCOLOGY,US,US,Pharmaceuticals & Biotechnology,42.943551,37.4762,,,,7.968385,,,-65.488589,38.8935,,103,41.0959,490.395641,-25.8125
2220,JIANGSU YANGNONG CHEMICAL,China,China,Chemicals,42.890384,9.3593,1212.825193,12.8727,3.5364,144.942288,48.6595,11.9508,184.66721,7.8959,15.2262,3117,6.201,3536.47099,73.9734
2221,ZHEJIANG HUAYOU COBALT,China,China,Chemicals,42.883925,33.7769,2518.737518,10.944,1.7026,453.985806,37.8217,18.0243,244.881046,89.1596,9.7224,8079,16.4792,5402.12299,62.0545
2222,NINGBO SHANSHAN,China,China,Personal Goods,42.814839,-9.9015,1004.872201,-4.6561,4.2607,80.241467,-66.4078,7.9852,43.669817,-37.9614,4.3458,4760,1.6877,2292.092296,61.4447
2223,LITTELFUSE,US,US,General Industrials,42.814792,-34.767,1178.140226,-3.8685,3.6341,45.791731,-9.2156,3.8868,136.916389,-18.2441,11.6214,12200,7.9646,3587.266412,14.7117
2224,XI'AN SHAANGU POWER,China,China,Industrial Engineering,42.814519,25.8893,991.337048,10.0563,4.3189,35.122711,144.056,3.543,88.89981,2.3679,8.9677,3154,3.6818,1401.92083,8.8889
2225,ANGI,US,US,Software & Computer Services,42.774045,-23.7137,,,,,,,,,,,,,
2226,GENIUS ELECTRONIC OPTICAL,Taiwan,RoW,Electronic & Electrical Equipment,42.745519,6.6578,454.522062,31.9974,9.4045,180.543556,196.3547,39.7216,138.473324,32.7497,30.4657,,,1822.700772,52.7527
2227,TECHNOLOGY ONE,Australia,RoW,Software & Computer Services,42.719734,13.2027,187.210001,4.6573,22.8192,1.242137,-15.7872,0.6635,52.457865,10.2919,28.0209,,,1619.302319,7.0886
2228,MOLNLYCKE,Sweden,EU,Support Services,42.7,10.0515,,,,,,,,,,,,,
2229,CASA SYSTEMS,US,US,Technology Hardware & Equipment,42.677884,-36.7749,320.467962,39.3022,13.3174,4.199334,-40.0186,1.3104,19.7319,-530.4534,6.1572,993,-0.4012,308.258223,-21.6622
2230,NACHI FUJIKOSHI,Japan,Japan,Industrial Engineering,42.677073,-15.5725,1581.064857,-19.28,2.6993,105.84732,-38.6341,6.6947,53.875185,-48.6778,3.4075,7242,-2.8702,645.694094,-22.5617
2231,HANG XIAO STEEL,China,China,Construction & Materials,42.663899,35.55,967.344818,23.9155,4.4104,32.689107,132.9243,3.3793,73.524396,12.3427,7.6006,5031,-8.5605,1246.128293,62.6554
2232,ZHEJIANG WANMA,China,China,Electronic & Electrical Equipment,42.653361,-4.8438,1150.005163,-3.902,3.709,33.479981,14.232,2.9113,46.215406,2.9476,4.0187,5143,4.3417,1014.751354,45.2138
2233,TOMRA SYSTEMS,Norway,RoW,Industrial Engineering,42.647684,-12.5906,949.761267,6.3662,4.4904,58.248865,-4.1804,6.133,124.217114,10.4391,13.0788,4307,-1.4416,5988.875957,65.4297
2234,CMC MATERIALS,US,US,Technology Hardware & Equipment,42.629803,1.1681,909.681911,7.572,4.6862,102.549976,124.8249,11.2732,176.762391,96.3012,19.4312,2082,1.7098,3605.923915,22.2535
2235,JOYOUNG,China,China,Household Goods & Home Construction,42.628,5.1792,1349.485621,17.02,3.1588,9.471913,-15.4825,0.7019,120.119153,13.8588,8.9011,2846,-3.5254,4204.34157,100.1182
2236,KYB,Japan,Japan,Industrial Engineering,42.582707,-25.9538,2579.631307,-14.0328,1.6507,88.4525,-45.5777,3.4289,39.004658,-135.4134,1.512,14718,-4.67,430.273413,-27.6719
2237,ZERIA PHARMACEUTICAL,Japan,Japan,Pharmaceuticals & Biotechnology,42.556544,-14.6791,435.98773,-8.2491,9.7609,5.770582,17.9887,1.3236,26.812077,-16.7354,6.1497,1690,1.3797,818.733051,5.1502
2238,EMS CHEMIE,Switzerland,RoW,Chemicals,42.52887,-10.2089,1667.939422,-16.2765,2.5498,44.705471,-23.2195,2.6803,477.352234,-13.8779,28.6193,2521,-4.7961,17629.69858,38.4027
2239,COMTECH TELECOMMUNICATIONS,US,US,Technology Hardware & Equipment,42.523047,-7.4938,502.579554,-8.1992,8.461,5.887869,-17.7575,1.1715,29.278805,-18.4826,5.8257,2034,1.0432,334.4001,-36.4489
2240,EVOTEC,Germany,EU,Pharmaceuticals & Biotechnology,42.516,38.2724,500.924,12.2049,8.4875,99.072,216.3016,19.7779,48.523,-22.4798,9.6867,3572,17.8878,3378.708629,13.0491
2241,FUJIAN FURI ELECTRONICS,China,China,Technology Hardware & Equipment,42.494259,-21.0499,1619.983919,14.5933,2.6231,23.460491,59.7346,1.4482,16.580057,25.186,1.0235,5343,20.5279,425.768292,28.981
2242,INNER MONGOLIA FIRST MACHINERY,China,China,Industrial Engineering,42.473197,-4.3007,1624.971218,4.3699,2.6138,18.97413,65.7747,1.1677,55.326924,1.634,3.4048,7194,-2.1358,2585.342375,87.5275
2243,DAIHEN,Japan,Japan,General Industrials,42.441158,3.0552,1141.389558,0.0689,3.7184,25.620398,-12.1359,2.2447,95.813057,35.5585,8.3944,3814,-1.5996,890.90853,37.0492
2244,AKEBIA THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,42.440739,-47.4411,240.654533,-11.8489,17.6355,0.258332,-95.2367,0.1073,-306.773879,31.4907,-127.4748,380,5.5556,1215.821925,203.9137
2245,SMART GLOBAL HOLDINGS,US,US,Electronic & Electrical Equipment,42.421996,8.6311,914.658688,-7.3946,4.638,26.440403,-2.9552,2.8907,36.522717,-49.6896,3.993,1754,2.4533,496.141388,-7.1555
2246,SHENZHEN DEREN ELECTRONIC,China,China,Electronic & Electrical Equipment,42.416296,-11.8309,869.576911,-0.9988,4.8778,49.936083,-11.5756,5.7426,9.639017,-2.3227,1.1085,11056,-5.1882,1041.544907,90.43
2247,TCR2 THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,42.360061,38.6577,,,,5.838158,,,-55.985691,33.7044,,118,42.1687,549.438911,66.8549
2248,UNITED LABORATORIES INTERNATIONAL HOLDINGS,China,China,Pharmaceuticals & Biotechnology,42.345458,1.5154,1093.9668,4.5265,3.8708,64.22021,37.3364,5.8704,164.201617,21.0175,15.0097,13000,0,1761.656863,127.1372
2249,SANYO CHEMICAL INDUSTRIES,Japan,Japan,Chemicals,42.338928,1.165,1138.346251,-6.9105,3.7193,59.969663,-6.9319,5.2681,91.102615,-6.8655,8.0031,2096,1.7476,912.412766,6.3646
2250,PHOENIX HOLDINGS,Israel,RoW,Nonlife Insurance,42.330734,-1.1834,4242.570192,-21.3879,0.9978,,,,,,,,,1090.159199,-21.5685
2251,WUCHAN ZHONGDA GROUP,China,China,Personal Goods,42.324772,29.2153,49759.37377,12.3625,0.0851,280.320506,-21.0859,0.5634,867.74538,48.7302,1.7439,18549,-8.7245,2626.231535,-7.7359
2252,WUHAN GUIDE INFRARED,China,China,Electronic & Electrical Equipment,42.31805,25.4035,409.845729,105.6229,10.3254,31.983031,56.9657,7.8037,154.068272,387.253,37.5918,3544,19.8917,5969.561487,230.8517
2253,SPRINGWORKS THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,42.261454,21.8921,28.52255,,148.1686,0.523185,,1.8343,-37.750817,-21.8015,-132.3543,,,1556.879238,
2254,SHENZHEN MEGMEET ELECTRICAL,China,China,Electronic & Electrical Equipment,42.253143,7.57,414.509045,-5.7235,10.1935,26.568995,-2.7346,6.4098,50.918004,2.8875,12.2839,3481,13.1664,1414.004189,144.4819
2255,SHANGHAI AIKO,China,China,Real Estate Investment & Services,42.240489,75.6391,1202.396798,59.2575,3.513,324.609106,-11.2171,26.9968,139.500567,44.063,11.6019,5778,,776.538885,156.0959
2256,IMI,UK,RoW,Industrial Engineering,42.214379,-16.087,1995.887102,-2.5627,2.1151,55.447384,-22.9483,2.7781,250.552183,11.5385,12.5534,10776,-5.796,3140.773246,4.9858
2257,JCR PHARMACEUTICALS,Japan,Japan,Pharmaceuticals & Biotechnology,42.150195,-10.622,236.583702,21.4035,17.8162,37.589167,-1.1988,15.8883,65.033977,154.8536,27.4888,732,9.7451,2903.97362,39.5833
2258,SHEN MA INDUSTRY,China,China,Personal Goods,42.098642,91.3728,928.232318,-12.6176,4.5354,225.293121,145.6378,24.2712,86.410214,-17.8682,9.3091,9454,37.7331,580.056827,2.2756
2259,STABILUS,Luxembourg,EU,General Industrials,42.087,3.0004,822.126,-13.5822,5.1193,29.915,-27.7642,3.6387,25.241,-78.2673,3.0702,6374,-1.7571,1090.257985,30.2441
2260,THK,Japan,Japan,Industrial Engineering,42.063693,-6.7956,1722.165783,-20.2481,2.4425,141.619939,-38.3084,8.2234,-65.954047,-145.2569,-3.8297,12914,-2.6094,2616.837197,0.7293
2261,EUROMONITOR,UK,RoW,Media,42.050333,3.0942,161.989478,-1.991,25.9587,0.948183,97.0455,0.5853,36.460756,-18.6596,22.5081,1281,-3.973,,
2262,ELO,France,EU,General Retailers,42,-53.8462,46415,-8.9652,0.0905,780,-31.9965,1.6805,1042,162.4685,2.245,329694,-3.1955,,
2263,AEROPORTS DE PARIS,France,EU,Industrial Transportation,42,-39.1304,2139,-55.6592,1.9635,762,-31.7816,35.6241,-1005,-182.2422,-46.9846,24447,-6.4122,8688.741158,-44.112
2264,GERON,US,US,Pharmaceuticals & Biotechnology,41.959115,-1.1215,0.206177,-45, ,0.326786,-2.9058,158.4978,-62.678711,6.0796, ,55,19.5652,518.668082,141.2721
2265,LINCOLN ELECTRIC,US,US,Industrial Engineering,41.898811,-9.554,2163.965122,-11.5831,1.9362,48.24467,-14.9594,2.2295,273.599708,-16.6373,12.6434,10700,-2.7273,4678.789467,12.5645
2266,JAMF,US,US,Software & Computer Services,41.858064,19.9281,219.583703,32.0663,19.0625,3.559614,-39.249,1.6211,-8.392149,-44.8243,-3.8218,1496,13.5053,3663.031778,
2267,ALPHA AND OMEGA SEMICONDUCTOR,US,US,Technology Hardware & Equipment,41.848285,9.6539,378.868291,3.1023,11.0456,50.850002,-44.3129,13.4216,-10.868721,89.9858,-2.8687,3978,-8.2988,235.384427,-14.8193
2268,KURITA WATER INDUSTRIES,Japan,Japan,"Gas, Water & Multiutilities",41.81205,-6.6046,2105.535969,1.111,1.9858,110.526306,-54.9057,5.2493,238.620437,20.8106,11.333,7465,10.806,3033.76274,20.1592
2269,CONAGRA BRANDS,US,US,Food Producers,41.805909,-9.0426,9114.747571,1.1787,0.4587,412.680552,37.0501,4.5276,1570.533096,19.4052,17.2307,18600,12.7273,15271.4244,35.779
2270,CRODA INTERNATIONAL,UK,RoW,Chemicals,41.776924,1.5957,1520.483199,0.9146,2.7476,125.768228,9.3156,8.2716,319.4513,-9.6505,21.0099,5684,24.1048,8316.486442,25.7045
2271,INGENIC SEMICONDUCTOR,China,China,Electronic & Electrical Equipment,41.750682,545.5031,268.752064,562.4702,15.535,10.700998,3111.4973,3.9817,7.518919,94.6852,2.7977,857,187.5839,1381.690164,88.1095
2272,LOTES,Taiwan,RoW,Electronic & Electrical Equipment,41.725485,32.1767,494.290205,14.5966,8.4415,50.720073,57.3328,10.2612,112.155012,33.9313,22.6901,,,1266.033946,71.2
2273,INKE,China,China,Media,41.704977,3.641,617.216352,51.4251,6.7569,0.849485,-26.5315,0.1376,1.726031,-158.3762,0.2796,1627,19.0198,263.692869,5.6165
2274,FLSMIDTH,Denmark,EU,Industrial Engineering,41.704354,2.649,2211.810639,-20.3671,1.8855,23.00466,-3.3898,1.0401,55.426432,-67.4822,2.5059,10639,-9.5708,1246.55664,-38.1034
2275,ILDONG PHARMACEUTICAL,South Korea,RoW,Pharmaceuticals & Biotechnology,41.702162,45.3948,420.831275,8.5759,9.9095,14.385146,-0.7652,3.4183,4.968109,-583.2575,1.1805,,,328.946051,20.6974
2276,FURUNO ELECTRIC,Japan,Japan,Electronic & Electrical Equipment,41.701956,24.3085,653.217942,1.1668,6.3841,14.83907,48.4658,2.2717,18.653034,-46.5405,2.8556,2926,-1.0484,222.220982,-35.7039
2277,HBM,US,US,Pharmaceuticals & Biotechnology,41.674705,10.4347,11.496217,160.3248,362.508,0.382202,-96.3773,3.3246,-69.620284,56.3239,-605.593,,,,
2278,ANTENGENE CORPORATION,China,China,Pharmaceuticals & Biotechnology,41.628034,218.4883,1.819186,32.3175, ,6.453072,470583.5886,354.723,-356.602364,683.7225, ,114,,,
2279,BUMBLE,US,US,Software & Computer Services,41.627439,30.2921,474.437577,19.0702,8.7741,9.515937,20.705,2.0057,0.681281,-99.1035,0.1436,700,16.6667,,
2280,EXEDY,Japan,Japan,Automobiles & Parts,41.615454,-9.7236,1788.395065,-13.8231,2.327,131.050935,-35.0596,7.3279,82.287248,-37.3413,4.6012,12342,-4.4885,543.393818,-28.6145
2281,NPL MANAGEMENT,UK,RoW,General Retailers,41.603036,-4.5036,113.745879,2.3419,36.5754,12.665407,40.5802,11.1348,-2.565671,-69.3093,-2.2556,1042,5.7868,,
2282,LUBRIZOL,UK,RoW,Chemicals,41.601942,-10.3465,201.566005,4.5423,20.6394,10.335961,,5.1278,37.637509,37.0952,18.6725,514,0.1949,,
2283,EUGENE TECHNOLOGY,South Korea,RoW,Technology Hardware & Equipment,41.568473,7.3928,151.744628,-1.3993,27.3937,15.509382,0.1494,10.2207,16.692915,-6.4144,11.0007,,,467.732477,121.5447
2284,ADLINK TECHNOLOGY,Taiwan,RoW,Technology Hardware & Equipment,41.535388,1.1091,275.445596,-8.206,15.0793,6.255276,-49.8671,2.271,15.745717,-35.77,5.7165,,,422.159542,42.0352
2285,LINGNAN ECO&CULTURE-TOURISM,China,China,Construction & Materials,41.498425,-2.7744,827.499567,-16.3821,5.0149,12.280877,-20.7302,1.4841,-32.237552,-127.369,-3.8958,2272,-22.5102,558.08243,-9.2302
2286,SHANDONG NEW BEIYANG INFORMATION TECHNOLOGY,China,China,Technology Hardware & Equipment,41.497893,-7.5435,273.905219,-3.2189,15.1505,19.549765,-52.7881,7.1374,21.196235,-41.3882,7.7385,4600,-3.4425,863.096824,-10.2009
2287,SHENZHEN DESAY BATTERY TECHNOLOGY,China,China,Electronic & Electrical Equipment,41.493907,19.8369,2396.341763,4.6648,1.7316,84.108298,21.7561,3.5099,122.192985,12.5159,5.0991,9833,0.9134,1430.237745,51.7241
2288,VICOR,US,US,Electronic & Electrical Equipment,41.492975,9.2899,241.688679,12.7764,17.1679,23.350189,129.4994,9.6613,14.153704,25.6638,5.8562,1049,3.4517,2220.301433,213.3216
